sentence,modelo_exemplo,arg1,rel,arg2,n_modelos_concordando
"Em 2010, houve preocupações entre as autoridades tadjiques de que o militarismo islâmico em o leste de o país estava em ascensão após a fuga de 25 militantes de uma prisão tadjique em agosto, uma emboscada que matou 28 soldados tadjiques em o vale de Rasht em setembro, e outra emboscada em o vale em outubro que matou 30 soldados, seguida de combates fora de Gharm que deixaram 3 militantes mortos.",respostasGemini3.1Pro,uma emboscada,matou,28 soldados tadjiques,4
"Em 2010, houve preocupações entre as autoridades tadjiques de que o militarismo islâmico em o leste de o país estava em ascensão após a fuga de 25 militantes de uma prisão tadjique em agosto, uma emboscada que matou 28 soldados tadjiques em o vale de Rasht em setembro, e outra emboscada em o vale em outubro que matou 30 soldados, seguida de combates fora de Gharm que deixaram 3 militantes mortos.",respostasGemini3.1Pro,combates fora de Gharm,deixaram,3 militantes mortos,6
"O Império Samanida, 819 a 999, restaurou o controle persa de a região e ampliou as cidades de Samarcanda e Bukhara (hoje as duas cidades fazem parte de o Uzbequistão), que se tornaram os centros culturais de o Irã e a região era conhecida como Khorasan.",Claude_Sonnet5,O Império Samanida,restaurou,o controle persa de a região,6
"O Império Samanida, 819 a 999, restaurou o controle persa de a região e ampliou as cidades de Samarcanda e Bukhara (hoje as duas cidades fazem parte de o Uzbequistão), que se tornaram os centros culturais de o Irã e a região era conhecida como Khorasan.",Claude_Sonnet5,O Império Samanida,ampliou,as cidades de Samarcanda e Bukhara,5
"O Império Samanida, 819 a 999, restaurou o controle persa de a região e ampliou as cidades de Samarcanda e Bukhara (hoje as duas cidades fazem parte de o Uzbequistão), que se tornaram os centros culturais de o Irã e a região era conhecida como Khorasan.",Claude_Sonnet5,as duas cidades,hoje fazem parte de,o Uzbequistão,4
"O Império Samanida, 819 a 999, restaurou o controle persa de a região e ampliou as cidades de Samarcanda e Bukhara (hoje as duas cidades fazem parte de o Uzbequistão), que se tornaram os centros culturais de o Irã e a região era conhecida como Khorasan.",Claude_Sonnet5,as cidades de Samarcanda e Bukhara,se tornaram,os centros culturais de o Irã,3
"O Império Samanida, 819 a 999, restaurou o controle persa de a região e ampliou as cidades de Samarcanda e Bukhara (hoje as duas cidades fazem parte de o Uzbequistão), que se tornaram os centros culturais de o Irã e a região era conhecida como Khorasan.",LlamaPortOIE3,O Império Samanida,restaurou,o controle persa de a região,6
"O Império Samanida, 819 a 999, restaurou o controle persa de a região e ampliou as cidades de Samarcanda e Bukhara (hoje as duas cidades fazem parte de o Uzbequistão), que se tornaram os centros culturais de o Irã e a região era conhecida como Khorasan.",LlamaPortOIE3,O Império Samanida,ampliou,as cidades de Samarcanda e Bukhara,5
"O Império Samanida, 819 a 999, restaurou o controle persa de a região e ampliou as cidades de Samarcanda e Bukhara (hoje as duas cidades fazem parte de o Uzbequistão), que se tornaram os centros culturais de o Irã e a região era conhecida como Khorasan.",LlamaPortOIE3,as cidades de Samarcanda e Bukhara,se tornaram,os centros culturais de o Irã,3
"O Império Samanida, 819 a 999, restaurou o controle persa de a região e ampliou as cidades de Samarcanda e Bukhara (hoje as duas cidades fazem parte de o Uzbequistão), que se tornaram os centros culturais de o Irã e a região era conhecida como Khorasan.",Qwen3OIE_0_6B,O Império Samanida,restaurou,o controle persa de a região,6
"O Império Samanida, 819 a 999, restaurou o controle persa de a região e ampliou as cidades de Samarcanda e Bukhara (hoje as duas cidades fazem parte de o Uzbequistão), que se tornaram os centros culturais de o Irã e a região era conhecida como Khorasan.",Qwen3OIE_0_6B,as duas cidades,fazem parte de,o Uzbequistão,4
"O Império Samanida, 819 a 999, restaurou o controle persa de a região e ampliou as cidades de Samarcanda e Bukhara (hoje as duas cidades fazem parte de o Uzbequistão), que se tornaram os centros culturais de o Irã e a região era conhecida como Khorasan.",Qwen3OIE_4B,O Império Samanida,restaurou,o controle persa de a região,6
"O Império Samanida, 819 a 999, restaurou o controle persa de a região e ampliou as cidades de Samarcanda e Bukhara (hoje as duas cidades fazem parte de o Uzbequistão), que se tornaram os centros culturais de o Irã e a região era conhecida como Khorasan.",Qwen3OIE_4B,O Império Samanida,ampliou,as cidades de Samarcanda e Bukhara,5
"O Império Samanida, 819 a 999, restaurou o controle persa de a região e ampliou as cidades de Samarcanda e Bukhara (hoje as duas cidades fazem parte de o Uzbequistão), que se tornaram os centros culturais de o Irã e a região era conhecida como Khorasan.",Qwen3OIE_4B,as cidades de Samarcanda e Bukhara,se tornaram,os centros culturais de o Irã,3
"O Império Samanida, 819 a 999, restaurou o controle persa de a região e ampliou as cidades de Samarcanda e Bukhara (hoje as duas cidades fazem parte de o Uzbequistão), que se tornaram os centros culturais de o Irã e a região era conhecida como Khorasan.",respostaGrok4.0Fast,O Império Samanida,restaurou,o controle persa de a região,6
"O Império Samanida, 819 a 999, restaurou o controle persa de a região e ampliou as cidades de Samarcanda e Bukhara (hoje as duas cidades fazem parte de o Uzbequistão), que se tornaram os centros culturais de o Irã e a região era conhecida como Khorasan.",respostaGrok4.0Fast,O Império Samanida,ampliou,as cidades de Samarcanda e Bukhara,5
"O Império Samanida, 819 a 999, restaurou o controle persa de a região e ampliou as cidades de Samarcanda e Bukhara (hoje as duas cidades fazem parte de o Uzbequistão), que se tornaram os centros culturais de o Irã e a região era conhecida como Khorasan.",respostas_gpt5.5_mini,O Império Samanida,restaurou,o controle persa de a região,6
"O Império Samanida, 819 a 999, restaurou o controle persa de a região e ampliou as cidades de Samarcanda e Bukhara (hoje as duas cidades fazem parte de o Uzbequistão), que se tornaram os centros culturais de o Irã e a região era conhecida como Khorasan.",respostas_gpt5.5_mini,O Império Samanida,ampliou,as cidades de Samarcanda,5
"O Império Samanida, 819 a 999, restaurou o controle persa de a região e ampliou as cidades de Samarcanda e Bukhara (hoje as duas cidades fazem parte de o Uzbequistão), que se tornaram os centros culturais de o Irã e a região era conhecida como Khorasan.",respostas_gpt5.5_mini,as duas cidades,fazem parte de,o Uzbequistão,4
"O Império Samanida, 819 a 999, restaurou o controle persa de a região e ampliou as cidades de Samarcanda e Bukhara (hoje as duas cidades fazem parte de o Uzbequistão), que se tornaram os centros culturais de o Irã e a região era conhecida como Khorasan.",respostasGemini3.1Pro,hoje as duas cidades,fazem parte de,o Uzbequistão,4
"Durante o final de o século XIX, os jadidistas se estabeleceram como um movimento social islâmico em toda a região.",Claude_Sonnet5,os jadidistas,se estabeleceram em,toda a região,4
"Durante o final de o século XIX, os jadidistas se estabeleceram como um movimento social islâmico em toda a região.",LlamaPortOIE3,os jadidistas,se estabeleceram como,um movimento social islâmico em toda a região,3
"Durante o final de o século XIX, os jadidistas se estabeleceram como um movimento social islâmico em toda a região.",Qwen3OIE_0_6B,os jadidistas,se estabeleceram em,toda a região,4
"Durante o final de o século XIX, os jadidistas se estabeleceram como um movimento social islâmico em toda a região.",Qwen3OIE_4B,os jadidistas,se estabeleceram em,toda a região,4
"Durante o final de o século XIX, os jadidistas se estabeleceram como um movimento social islâmico em toda a região.",respostaGrok4.0Fast,os jadidistas,se estabeleceram como,um movimento social islâmico em toda a região,3
"Durante o final de o século XIX, os jadidistas se estabeleceram como um movimento social islâmico em toda a região.",respostas_gpt5.5_mini,os jadidistas,se estabeleceram como,um movimento social islâmico em toda a região,3
"Durante o final de o século XIX, os jadidistas se estabeleceram como um movimento social islâmico em toda a região.",respostasGemini3.1Pro,os jadidistas,se estabeleceram em,toda a região,4
"1916, quando manifestantes atacaram soldados russos em Khujand por uma ameaça de recrutamento forçado durante a Primeira Guerra Mundial.",Claude_Sonnet5,manifestantes,atacaram em,Khujand,4
"1916, quando manifestantes atacaram soldados russos em Khujand por uma ameaça de recrutamento forçado durante a Primeira Guerra Mundial.",Claude_Sonnet5,manifestantes,atacaram por,uma ameaça de recrutamento forçado,3
"1916, quando manifestantes atacaram soldados russos em Khujand por uma ameaça de recrutamento forçado durante a Primeira Guerra Mundial.",Claude_Sonnet5,manifestantes,atacaram durante,a Primeira Guerra Mundial,3
"1916, quando manifestantes atacaram soldados russos em Khujand por uma ameaça de recrutamento forçado durante a Primeira Guerra Mundial.",Qwen3OIE_0_6B,manifestantes,atacaram em,Khujand,4
"1916, quando manifestantes atacaram soldados russos em Khujand por uma ameaça de recrutamento forçado durante a Primeira Guerra Mundial.",Qwen3OIE_4B,manifestantes,atacaram em,Khujand,4
"1916, quando manifestantes atacaram soldados russos em Khujand por uma ameaça de recrutamento forçado durante a Primeira Guerra Mundial.",Qwen3OIE_4B,manifestantes,atacaram por,uma ameaça de recrutamento forçado,3
"1916, quando manifestantes atacaram soldados russos em Khujand por uma ameaça de recrutamento forçado durante a Primeira Guerra Mundial.",Qwen3OIE_4B,manifestantes,atacaram durante,a Primeira Guerra Mundial,3
"1916, quando manifestantes atacaram soldados russos em Khujand por uma ameaça de recrutamento forçado durante a Primeira Guerra Mundial.",respostasGemini3.1Pro,manifestantes,atacaram em,Khujand,4
"1916, quando manifestantes atacaram soldados russos em Khujand por uma ameaça de recrutamento forçado durante a Primeira Guerra Mundial.",respostasGemini3.1Pro,manifestantes,atacaram por,uma ameaça de recrutamento forçado,3
"1916, quando manifestantes atacaram soldados russos em Khujand por uma ameaça de recrutamento forçado durante a Primeira Guerra Mundial.",respostasGemini3.1Pro,manifestantes,atacaram durante,a Primeira Guerra Mundial,3
Waitz definiu antropologia como a ciência de a natureza de o homem.,Claude_Sonnet5,Waitz,definiu,antropologia,3
Waitz definiu antropologia como a ciência de a natureza de o homem.,Qwen3OIE_0_6B,Waitz,definiu,antropologia,3
Waitz definiu antropologia como a ciência de a natureza de o homem.,respostasGemini3.1Pro,Waitz,definiu,antropologia,3
"O DNA consiste em uma cadeia feita de quatro tipos de subunidades nucleotídicas, cada uma composta por um açúcar de cinco carbonos (2-desoxirribose), um grupo fosfato e uma de as quatro bases adenina, citosina, guanina e timina.",Claude_Sonnet5,cada uma,composta por,"uma de as quatro bases adenina, citosina, guanina e timina",3
"O DNA consiste em uma cadeia feita de quatro tipos de subunidades nucleotídicas, cada uma composta por um açúcar de cinco carbonos (2-desoxirribose), um grupo fosfato e uma de as quatro bases adenina, citosina, guanina e timina.",LlamaPortOIE3,cada uma,é composta por,"um açúcar de cinco carbonos, um grupo fosfato e uma de as quatro bases adenina, citosina, guanina e timina",3
"O DNA consiste em uma cadeia feita de quatro tipos de subunidades nucleotídicas, cada uma composta por um açúcar de cinco carbonos (2-desoxirribose), um grupo fosfato e uma de as quatro bases adenina, citosina, guanina e timina.",respostas_gpt5.5_mini,cada uma,é composta por,"uma de as quatro bases adenina, citosina, guanina e timina",3
"Com a ocupação de Napoleão, Portugal começou um declínio lento, mas inexorável, que durou até o século XX.",Claude_Sonnet5,Portugal,começou,"um declínio lento, mas inexorável",6
"Com a ocupação de Napoleão, Portugal começou um declínio lento, mas inexorável, que durou até o século XX.",Claude_Sonnet5,"um declínio lento, mas inexorável",durou até,o século XX,5
"Com a ocupação de Napoleão, Portugal começou um declínio lento, mas inexorável, que durou até o século XX.",Qwen3OIE_0_6B,Portugal,começou,"um declínio lento, mas inexorável",6
"Com a ocupação de Napoleão, Portugal começou um declínio lento, mas inexorável, que durou até o século XX.",Qwen3OIE_0_6B,"um declínio lento, mas inexorável",durou até,o século XX,5
